a commercial bathroom stall with empty toilet paper holders,a bathroom with a sink sink and a sink,"20.41,"
a toilet in a restroom next to a busted toilet paper dispenser,a bathroom in a bathroom next to a sink and a sink,"26.11,"
an empty toilet stall with two rolls of used toilet paper and one full roll,an open bathroom with two small of scissors and a small sink sink,"30.32,"
the toilet paper containers in this public restroom are empty and need to be refilled,the kitchen has been and white cabinets in it is next to a white plate,"25.82,"
a kitchen with a white stove and oven,a kitchen with a white and a kitchen,"77.15,"
a nice little kitchen with potted plants in the window,a white kitchen with a wooden table in the kitchen,"52.7,"
small kitchen with a sink and a stove with a window letting light in,a kitchen with a sink and a sink with a sink and a sink,"61.02,"
a kitchen with wooden cabinets and a gas range,a kitchen with a large wooden and a sink,"61.72,"
a man standing next to a motorcycle in the middle of a street,a man standing next to a bike in the middle of a bike,"73.03,"
a motorcycle and rider pausing at a traffic light,a group of people and a person at a kitchen,"28.57,"
a motorcycle rider is standing next to his black motor cycle while a red traffic light hangs in the sky,a man is standing next to his black and white photo of a bike in a red sky is parked on the top,"55.28,"
a person standing by their motorcycle in the middle of the road,a person standing in the middle of the ocean,"78.94,"
a bathroom with the toilet tank high up on the wall,a bathroom with a toilet up the bathroom on the floor,"80.06,"
a bathroom with  an old fashioned toilet with wooden walls,a bathroom with an open bathroom with a toilet and a mirror,"66.9,"
a restroom showing only the toilet  toilet paper and the seat covers,a bathroom with a clock and a sink in the bathroom,"24.49,"
the bathroom is very dark  the chain to flush the toilet is on the wall,the bathroom is has the bathroom and the wall is on the floor,"82.76,"
a bathroom with a walk in shower next to a toilet,a bathroom with a toilet in a bathroom next to a mirror,"78.26,"
a fancy bathroom with a stand up shower,a bathroom with a toilet up in the bathroom,"54.43,"
a large shower with glass doors surrounding it,a large bathroom with two flowers and a glass,"42.86,"
a bathroom with white walls and a separate glass enclosed shower,a bathroom with a white and white toilet,"58.93,"
a bathroom with a white sink next to a toilet paper roller,a bathroom with a white toilet next to a sink and a sink,"80.4,"
a woman takes a picture of her bathroom  reflected in the mirror,a woman taking a picture of a woman in front of her hand,"59.16,"
in a white bathroom with colored towels a woman holds a camera up and her reflection is in the mirror,a bathroom with a white toilet in a bathroom with a sink and a mirror in a bathroom,"58.69,"
a woman is taking her picture in the bathroom mirror,a woman is taking a picture in the bathroom,"88.19,"
a shelf in a bathroom holding liquor and a book,a bathroom in a bathroom with a mirror and a mirror,"45.58,"
the bottle of liquor and red book sip atop the counter of the bathroom,the bathroom of a large teddy bear and a mirror of the sink,"66.06,"
there are two books is on a shelf in a bathroom along with a bottle,there are two bears in a bathroom with a sink on the floor,"60.93,"
a book and other items are on a shelf over the toilet,a bunch of scissors and a person on a counter,"23.9,"
the man is wearing orange and black shoes,the man is wearing black and white shirt,"75.0,"
a person in a pair of gray pants and orange tennis shoes,a person in a bathroom with a large and white of scissors,"42.16,"
a man has yellow tennis shoes with orange laces,a man with a tennis racket and a tennis of people,"44.72,"
a photo of a person wearing pants and orange shoes,a picture of a red and white photo of a person,"55.9,"
a young man riding a bike through a trail in the woods,a young man riding a bike in a city street,"62.99,"
a man trail bike riding in a wooded area along a marked path,a man riding a bike in a bike with a clock in a lot,"52.62,"
guy wearing outdoor gear and riding a bike in a forest area,a man wearing a red shirt and a bike in a park,"44.72,"
a person riding their mountain bike off road,a person riding a bike down a city day,"46.29,"
a sloping street in a small mountain community,a street in a city with a clock in it,"40.82,"
a palm tree is on one side with an evergreen tree on the other side and snow capped mountains are in the distance,a tall tower with a clock on top of a tall green field,"15.81,"
a city street with cars driving and a mountain in the background,a city street with a city and a clock in the background,"76.28,"
a city street with a direct view of the mountains behind it,a street with a clock on the side of it,"55.9,"
a bicycle resting outside of a building door,a picture of a building standing next to a window,"30.86,"
a bicycle outside a building with paintings on it's walls,a very tall building with a clock on top of it,"47.14,"
a bike is parked next to a decorated wall,a clock is sitting next to a building,"46.29,"
colorful picture of the outside of an art shop or museum with a bicycle parked in front,a picture of a picture of an old bathroom with a clock of a clock,"51.43,"
motorcycle rider rides a rocky trail in the forest,a group of people walking in a bathroom with a clock,"12.5,"
a man is getting ready to take off on his dirt bike,a man is getting ready to be on the floor,"60.3,"
a motorcyclist with protective gear is going through the woods,a bathroom with a clock is parked near the street,"35.36,"
a motorbike riding off road through jagged terrain,a group of people walking down a city street,"0.0,"
passengers sitting in the seats aboard an aircraft,a man sitting in the kitchen with an open bear,"47.14,"
people sitting in a big buy with tv screens on the monitors,people sitting in a kitchen with a few and a clock in the background,"50.17,"
someone is sitting at the back of either a bus or a train,a group of people sitting down a bench with a clock in front of a window,"24.17,"
passengers sit inside a bus that includes television screens,a group of people that are sitting on a small field,"11.79,"
people outside a building on a street with a gay crossing  girl with bicycle  and a motorcycle rider with helmut,people walking on a street with a bike and a bike with a clock on it,"55.28,"
a girl pushes her bike across the busy street,a woman riding a bike down the street,"43.3,"
a person walking with a bicycle on a city street,a person walking with a bike on a street,"77.15,"
a girl waits to cross a street with her bicycle,a girl standing next to a woman with a clock,"40.09,"
a black cat standing in front of a motorcycle,a black cat standing in front of a mirror,"85.71,"
a black cat posing in front of motorcyle,a black cat standing in front of a mirror,"71.43,"
a black cat with arched back walking past a motorcycle,a black cat with a cat laying on a field,"47.14,"
a cat walks next to a motorcycle on a sidewalk,a cat riding a bike next to a bike on a bench,"47.81,"
old motor bike sitting on display in a museum,a group of people sitting on a wooden bench in a kitchen,"35.36,"
a nice motor scooter is sitting in place with people in the background,a man is riding a bike in the middle of a bike,"32.23,"
an army green moped is mounted on some bricks,an old white is on a green counter,"50.4,"
a sleekly designed retro motorcycle sits in a showroom,a young man riding a white bench in a bathroom,"14.29,"
a person with an umbrella is standing by a fountain,a person with an umbrella standing on a bench,"66.82,"
a man with an umbrella standing in front of a fenced fountain,a man with an umbrella standing in front of a building,"84.33,"
a person holding an open umbrella next to a fountain,a person holding an umbrella next to a bike,"80.18,"
